"","response_id","respondent_gender","gender_string","win","gender_male","gender_female","age_29","age_45","age_65","num_child_0","num_child_1","num_child_3","occ_teacher","occ_lawyer","occ_politician","occ_homemaker","years_in_pol_0","years_in_pol_1","years_in_pol_3","years_in_pol_8","spouse_occ_politician","spouse_occ_doctor","spouse_occ_farmer","spouse_occ_unmarried","caste_forward","caste_backward"
"79","5f3bdb9e-70dc-4398-f87a-03877ad46337","Female","Female",1,"0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0"
"80","5f3bdb9e-70dc-4398-f87a-03877ad46337","Female","Male",0,"1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1"
"81","5f3bdba0-20ce-54df-bec6-c2b1414d3734","Female","Female",1,"0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1"
"82","5f3bdba0-20ce-54df-bec6-c2b1414d3734","Female","Male",0,"1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1"
"83","5f3bdba0-25d5-e2fc-8b13-b7238fea4822","Male","Female",1,"0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"84","5f3bdba0-25d5-e2fc-8b13-b7238fea4822","Male","Male",0,"1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"85","5f3bdba2-1797-8f17-2f89-d1e8241dcd67","Male","Female",1,"0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"86","5f3bdba2-1797-8f17-2f89-d1e8241dcd67","Male","Male",0,"1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"87","5f3bdba5-d091-eaa3-a770-07b45faf8321","Female","Female",1,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0"
"88","5f3bdba5-d091-eaa3-a770-07b45faf8321","Female","Male",0,"1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"89","5f3bdbab-9b41-6989-9434-a5bcf435c02c","Female","Male",1,"1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1"
