"","response_id","respondent_gender","gender_string","win","gender_male","gender_female","age_29","age_45","age_65","num_child_0","num_child_1","num_child_3","occ_teacher","occ_lawyer","occ_politician","occ_homemaker","years_in_pol_0","years_in_pol_1","years_in_pol_3","years_in_pol_8","spouse_occ_politician","spouse_occ_doctor","spouse_occ_farmer","spouse_occ_unmarried","caste_forward","caste_backward"
"3760","5f7df4f6-269d-63d5-de0d-5bdd22748d88","Male","Female",0,"0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0"
"3761","5f7df4f6-269d-63d5-de0d-5bdd22748d88","Male","Male",0,"1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0"
"3762","5f7df4f6-269d-63d5-de0d-5bdd22748d88","Male","Male",0,"1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1"
"3763","5f7df501-33fb-515a-aa7c-e26dea4f0226","Male","Male",1,"1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0"
"3764","5f7df501-33fb-515a-aa7c-e26dea4f0226","Male","Female",1,"0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"3765","5f7df501-33fb-515a-aa7c-e26dea4f0226","Male","Female",1,"0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1"
"3766","5f7df501-33fb-515a-aa7c-e26dea4f0226","Male","Male",0,"1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"3767","5f7df501-33fb-515a-aa7c-e26dea4f0226","Male","Female",0,"0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","1","0"
"3768","5f7df501-33fb-515a-aa7c-e26dea4f0226","Male","Male",0,"1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0"
"3769","5f7df506-b526-2256-0b05-2be7ebef7616","Male","Female",1,"0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1"
"3770","5f7df506-b526-2256-0b05-2be7ebef7616","Male","Female",1,"0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"3771","5f7df506-b526-2256-0b05-2be7ebef7616","Male","Male",1,"1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1"
"3772","5f7df506-b526-2256-0b05-2be7ebef7616","Male","Male",0,"1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"3773","5f7df506-b526-2256-0b05-2be7ebef7616","Male","Female",0,"0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1"
"3774","5f7df506-b526-2256-0b05-2be7ebef7616","Male","Male",0,"1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0"
"3775","5f7df51a-8264-b7a2-0536-db6aded88dec","Female","Female",1,"0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1"
"3776","5f7df51a-8264-b7a2-0536-db6aded88dec","Female","Female",1,"0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1"
"3777","5f7df51a-8264-b7a2-0536-db6aded88dec","Female","Female",1,"0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0"
"3778","5f7df51a-8264-b7a2-0536-db6aded88dec","Female","Male",0,"1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0"
"3779","5f7df51a-8264-b7a2-0536-db6aded88dec","Female","Male",0,"1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0"
"3780","5f7df51a-8264-b7a2-0536-db6aded88dec","Female","Male",0,"1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1"
"3781","5f7df52c-1693-741b-9036-1c0be0603e22","Male","Female",1,"0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0"
"3782","5f7df52c-1693-741b-9036-1c0be0603e22","Male","Male",1,"1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1"
"3783","5f7df52c-1693-741b-9036-1c0be0603e22","Male","Female",1,"0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","1"
"3784","5f7df52c-1693-741b-9036-1c0be0603e22","Male","Male",0,"1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1"
"3785","5f7df52c-1693-741b-9036-1c0be0603e22","Male","Female",0,"0","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0"
"3786","5f7df52c-1693-741b-9036-1c0be0603e22","Male","Male",0,"1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0"
"3787","5f7df530-4ab3-3f11-8087-e178902478a0","Male","Male",1,"1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0"
"3788","5f7df530-4ab3-3f11-8087-e178902478a0","Male","Female",1,"0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0"
"3789","5f7df530-4ab3-3f11-8087-e178902478a0","Male","Female",1,"0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1"
"3790","5f7df530-4ab3-3f11-8087-e178902478a0","Male","Male",0,"1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1"
"3791","5f7df530-4ab3-3f11-8087-e178902478a0","Male","Female",0,"0","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0"
"3792","5f7df530-4ab3-3f11-8087-e178902478a0","Male","Male",0,"1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1"
"3793","5f7df533-f914-51f3-a120-a90b559ba756","Male","Male",1,"1","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","1","0"
"3794","5f7df533-f914-51f3-a120-a90b559ba756","Male","Male",1,"1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1"
"3795","5f7df533-f914-51f3-a120-a90b559ba756","Male","Male",1,"1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1"
"3796","5f7df533-f914-51f3-a120-a90b559ba756","Male","Female",0,"0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0"
"3797","5f7df533-f914-51f3-a120-a90b559ba756","Male","Female",0,"0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1"
"3798","5f7df533-f914-51f3-a120-a90b559ba756","Male","Female",0,"0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0"
"3799","5f7df535-4826-957e-bbba-e5471fc1bd08","Female","Male",1,"1","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","1"
"3800","5f7df535-4826-957e-bbba-e5471fc1bd08","Female","Female",1,"0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1"
"3801","5f7df535-4826-957e-bbba-e5471fc1bd08","Female","Male",1,"1","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0"
"3802","5f7df535-4826-957e-bbba-e5471fc1bd08","Female","Female",0,"0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0"
"3803","5f7df535-4826-957e-bbba-e5471fc1bd08","Female","Male",0,"1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0"
"3804","5f7df535-4826-957e-bbba-e5471fc1bd08","Female","Female",0,"0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1"
"3805","5f7df539-676c-bac7-9147-61be7578ff67","Female","Female",1,"0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1"
"3806","5f7df539-676c-bac7-9147-61be7578ff67","Female","Female",1,"0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3807","5f7df539-676c-bac7-9147-61be7578ff67","Female","Male",1,"1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1"
"3808","5f7df539-676c-bac7-9147-61be7578ff67","Female","Female",0,"0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0"
"3809","5f7df539-676c-bac7-9147-61be7578ff67","Female","Male",0,"1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","0"
"3810","5f7df539-676c-bac7-9147-61be7578ff67","Female","Male",0,"1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0"
"3811","5f7df53d-2e24-9a31-88ae-3f9f84a6568a","Male","Female",1,"0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1"
"3812","5f7df53d-2e24-9a31-88ae-3f9f84a6568a","Male","Male",1,"1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1"
"3813","5f7df53d-2e24-9a31-88ae-3f9f84a6568a","Male","Male",1,"1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0"
"3814","5f7df53d-2e24-9a31-88ae-3f9f84a6568a","Male","Female",0,"0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1"
"3815","5f7df53d-2e24-9a31-88ae-3f9f84a6568a","Male","Female",0,"0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0"
"3816","5f7df53d-2e24-9a31-88ae-3f9f84a6568a","Male","Male",0,"1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0"
"3817","5f7df541-d47a-fdeb-5932-ffcfb86e5c1c","Male","Female",1,"0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1"
"3818","5f7df541-d47a-fdeb-5932-ffcfb86e5c1c","Male","Male",1,"1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1"
"3819","5f7df541-d47a-fdeb-5932-ffcfb86e5c1c","Male","Female",1,"0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0"
"3820","5f7df541-d47a-fdeb-5932-ffcfb86e5c1c","Male","Male",0,"1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0"
"3821","5f7df541-d47a-fdeb-5932-ffcfb86e5c1c","Male","Male",0,"1","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1"
"3822","5f7df541-d47a-fdeb-5932-ffcfb86e5c1c","Male","Female",0,"0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0"
"3823","5f7df54b-1c03-feba-8ec6-ea4848cb8978","Male","Female",1,"0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0"
"3824","5f7df54b-1c03-feba-8ec6-ea4848cb8978","Male","Female",1,"0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0"
"3825","5f7df54b-1c03-feba-8ec6-ea4848cb8978","Male","Male",1,"1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1"
"3826","5f7df54b-1c03-feba-8ec6-ea4848cb8978","Male","Female",0,"0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0"
"3827","5f7df54b-1c03-feba-8ec6-ea4848cb8978","Male","Male",0,"1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1"
"3828","5f7df54b-1c03-feba-8ec6-ea4848cb8978","Male","Male",0,"1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1"
"3829","5f7df55c-550d-73b2-1ccf-001ecffe0126","Male","Male",1,"1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1"
"3830","5f7df55c-550d-73b2-1ccf-001ecffe0126","Male","Female",1,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0"
"3831","5f7df55c-550d-73b2-1ccf-001ecffe0126","Male","Male",1,"1","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","1","0"
"3832","5f7df55c-550d-73b2-1ccf-001ecffe0126","Male","Male",0,"1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0"
"3833","5f7df55c-550d-73b2-1ccf-001ecffe0126","Male","Female",0,"0","1","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1"
"3834","5f7df55c-550d-73b2-1ccf-001ecffe0126","Male","Female",0,"0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1"
"3835","5f7df55e-c224-3351-2001-f45bba70bdae","Male","Female",1,"0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0"
"3836","5f7df55e-c224-3351-2001-f45bba70bdae","Male","Male",1,"1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0"
"3837","5f7df55e-c224-3351-2001-f45bba70bdae","Male","Female",1,"0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1"
"3838","5f7df55e-c224-3351-2001-f45bba70bdae","Male","Male",0,"1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0"
"3839","5f7df55e-c224-3351-2001-f45bba70bdae","Male","Male",0,"1","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1"
"3840","5f7df55e-c224-3351-2001-f45bba70bdae","Male","Female",0,"0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1"
"3841","5f7df575-d021-8d93-94bc-75bdaebfab00","Female","Female",1,"0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"3842","5f7df575-d021-8d93-94bc-75bdaebfab00","Female","Male",1,"1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"3843","5f7df575-d021-8d93-94bc-75bdaebfab00","Female","Female",1,"0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1"
"3844","5f7df575-d021-8d93-94bc-75bdaebfab00","Female","Female",0,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0"
"3845","5f7df575-d021-8d93-94bc-75bdaebfab00","Female","Male",0,"1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1"
"3846","5f7df575-d021-8d93-94bc-75bdaebfab00","Female","Male",0,"1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0"
"3847","5f7df577-5788-5213-acde-169ba4202602","Female","Female",1,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","1","0"
"3848","5f7df577-5788-5213-acde-169ba4202602","Female","Female",1,"0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1"
"3849","5f7df577-5788-5213-acde-169ba4202602","Female","Male",1,"1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0"
"3850","5f7df577-5788-5213-acde-169ba4202602","Female","Female",0,"0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0"
"3851","5f7df577-5788-5213-acde-169ba4202602","Female","Male",0,"1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"3852","5f7df577-5788-5213-acde-169ba4202602","Female","Male",0,"1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1"
"3853","5f7df579-3581-b566-c43c-b2fd72e2160d","Male","Female",1,"0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","1","0"
"3854","5f7df579-3581-b566-c43c-b2fd72e2160d","Male","Female",1,"0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","1"
"3855","5f7df579-3581-b566-c43c-b2fd72e2160d","Male","Male",1,"1","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"3856","5f7df579-3581-b566-c43c-b2fd72e2160d","Male","Male",0,"1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0"
"3857","5f7df579-3581-b566-c43c-b2fd72e2160d","Male","Male",0,"1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0"
"3858","5f7df579-3581-b566-c43c-b2fd72e2160d","Male","Female",0,"0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1"
"3859","5f7df595-c98b-2efb-a6b9-d1634b55197b","Male","Female",1,"0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1"
"3860","5f7df595-c98b-2efb-a6b9-d1634b55197b","Male","Male",1,"1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"3861","5f7df595-c98b-2efb-a6b9-d1634b55197b","Male","Female",1,"0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0"
"3862","5f7df595-c98b-2efb-a6b9-d1634b55197b","Male","Male",0,"1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1"
"3863","5f7df595-c98b-2efb-a6b9-d1634b55197b","Male","Male",0,"1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0"
"3864","5f7df595-c98b-2efb-a6b9-d1634b55197b","Male","Female",0,"0","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1"
"3865","5f7df5b4-90e8-e29b-accd-c63cab150db7","Male","Female",1,"0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1"
"3866","5f7df5b4-90e8-e29b-accd-c63cab150db7","Male","Female",1,"0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0"
"3867","5f7df5b4-90e8-e29b-accd-c63cab150db7","Male","Male",1,"1","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0"
"3868","5f7df5b4-90e8-e29b-accd-c63cab150db7","Male","Female",0,"0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1"
"3869","5f7df5b4-90e8-e29b-accd-c63cab150db7","Male","Male",0,"1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1"
"3870","5f7df5b4-90e8-e29b-accd-c63cab150db7","Male","Male",0,"1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0"
"3871","5f7df5c6-67a1-9e7f-8f3e-10c35e82614f","Male","Female",1,"0","1","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0"
"3872","5f7df5c6-67a1-9e7f-8f3e-10c35e82614f","Male","Female",1,"0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1"
"3873","5f7df5c6-67a1-9e7f-8f3e-10c35e82614f","Male","Male",1,"1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1"
"3874","5f7df5c6-67a1-9e7f-8f3e-10c35e82614f","Male","Male",0,"1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3875","5f7df5c6-67a1-9e7f-8f3e-10c35e82614f","Male","Female",0,"0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0"
"3876","5f7df5c6-67a1-9e7f-8f3e-10c35e82614f","Male","Male",0,"1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","0"
"3877","5f7df5e9-10fc-34bf-d4a6-821d92cc486e","Female","Female",1,"0","1","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0"
"3878","5f7df5e9-10fc-34bf-d4a6-821d92cc486e","Female","Female",1,"0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1"
"3879","5f7df5e9-10fc-34bf-d4a6-821d92cc486e","Female","Male",1,"1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","1"
"3880","5f7df5e9-10fc-34bf-d4a6-821d92cc486e","Female","Male",0,"1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1"
"3881","5f7df5e9-10fc-34bf-d4a6-821d92cc486e","Female","Male",0,"1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0"
"3882","5f7df5e9-10fc-34bf-d4a6-821d92cc486e","Female","Female",0,"0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0"
"3883","5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6","Male","Male",1,"1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1"
"3884","5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6","Male","Female",1,"0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"3885","5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6","Male","Female",1,"0","1","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0"
"3886","5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6","Male","Male",0,"1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1"
"3887","5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6","Male","Male",0,"1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1"
"3888","5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6","Male","Female",0,"0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0"
"3889","5f7df5fe-5c74-fc26-d0a9-7f822ba9c064","Male","Female",1,"0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1"
"3890","5f7df5fe-5c74-fc26-d0a9-7f822ba9c064","Male","Male",1,"1","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1"
"3891","5f7df5fe-5c74-fc26-d0a9-7f822ba9c064","Male","Female",1,"0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0"
"3892","5f7df5fe-5c74-fc26-d0a9-7f822ba9c064","Male","Female",0,"0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1"
"3893","5f7df5fe-5c74-fc26-d0a9-7f822ba9c064","Male","Male",0,"1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0"
"3894","5f7df5fe-5c74-fc26-d0a9-7f822ba9c064","Male","Male",0,"1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","0"
"3895","5f7df609-3c50-dee0-aaef-ac5b71785c9d","Male","Male",1,"1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","1"
"3896","5f7df609-3c50-dee0-aaef-ac5b71785c9d","Male","Male",1,"1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"3897","5f7df609-3c50-dee0-aaef-ac5b71785c9d","Male","Female",1,"0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0"
"3898","5f7df609-3c50-dee0-aaef-ac5b71785c9d","Male","Female",0,"0","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1"
"3899","5f7df609-3c50-dee0-aaef-ac5b71785c9d","Male","Female",0,"0","1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1"
"3900","5f7df609-3c50-dee0-aaef-ac5b71785c9d","Male","Male",0,"1","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0"
"3901","5f7df61f-7001-8cdb-172c-3893474e7143","Male","Male",1,"1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1"
"3902","5f7df61f-7001-8cdb-172c-3893474e7143","Male","Female",1,"0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0"
"3903","5f7df61f-7001-8cdb-172c-3893474e7143","Male","Female",1,"0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"3904","5f7df61f-7001-8cdb-172c-3893474e7143","Male","Female",0,"0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1"
"3905","5f7df61f-7001-8cdb-172c-3893474e7143","Male","Male",0,"1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1"
"3906","5f7df61f-7001-8cdb-172c-3893474e7143","Male","Male",0,"1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0"
"3907","5f7df625-cecf-b4d7-cc12-ed8eb7a0e367","Female","Male",1,"1","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","1"
"3908","5f7df625-cecf-b4d7-cc12-ed8eb7a0e367","Female","Female",1,"0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","0"
"3909","5f7df625-cecf-b4d7-cc12-ed8eb7a0e367","Female","Female",1,"0","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1"
"3910","5f7df625-cecf-b4d7-cc12-ed8eb7a0e367","Female","Female",0,"0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0"
"3911","5f7df625-cecf-b4d7-cc12-ed8eb7a0e367","Female","Male",0,"1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0"
"3912","5f7df625-cecf-b4d7-cc12-ed8eb7a0e367","Female","Male",0,"1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3913","5f7df64a-7abf-bbd5-d27c-a4c96465dca6","Male","Female",1,"0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1"
"3914","5f7df64a-7abf-bbd5-d27c-a4c96465dca6","Male","Female",1,"0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0"
"3915","5f7df64a-7abf-bbd5-d27c-a4c96465dca6","Male","Male",1,"1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1"
"3916","5f7df64a-7abf-bbd5-d27c-a4c96465dca6","Male","Male",0,"1","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0"
"3917","5f7df64a-7abf-bbd5-d27c-a4c96465dca6","Male","Male",0,"1","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1"
"3918","5f7df64a-7abf-bbd5-d27c-a4c96465dca6","Male","Female",0,"0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0"
"3919","5f7df659-a6bb-02ed-e5d7-041ef9346c44","Male","Female",1,"0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","1"
"3920","5f7df659-a6bb-02ed-e5d7-041ef9346c44","Male","Female",1,"0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0"
"3921","5f7df659-a6bb-02ed-e5d7-041ef9346c44","Male","Male",1,"1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1"
