response_id,gender,age,num_children,occupation,num_years_politics,spouse_occupation,caste,win
5f7df346-7c0b-8382-1c6a-7b268893bbec,Female,29,3,Teacher,1 year,Farmer,Forward caste,0
5f7df346-7c0b-8382-1c6a-7b268893bbec,Female,65,0,Homemaker,0,Politician,SC/ST/OBC,0
5f7df355-5d9b-17eb-4a79-56e71f35d13d,Female,45,1,Lawyer,3 years,Doctor,SC/ST/OBC,1
5f7df355-5d9b-17eb-4a79-56e71f35d13d,Female,45,1,Homemaker,1 year,Farmer,SC/ST/OBC,1
5f7df355-5d9b-17eb-4a79-56e71f35d13d,Female,29,3,Teacher,1 year,Unmarried,Forward caste,1
5f7df355-5d9b-17eb-4a79-56e71f35d13d,Male,65,0,Homemaker,0,Farmer,Forward caste,0
5f7df355-5d9b-17eb-4a79-56e71f35d13d,Male,29,0,Teacher,8 years,Doctor,SC/ST/OBC,0
5f7df355-5d9b-17eb-4a79-56e71f35d13d,Male,65,3,Politician,0,Politician,Forward caste,0
5f7df3bb-a6e0-41d7-9546-96cc677c926d,Male,65,1,Teacher,8 years,Doctor,SC/ST/OBC,1
5f7df3bb-a6e0-41d7-9546-96cc677c926d,Male,65,0,Politician,3 years,Unmarried,Forward caste,1
5f7df3bb-a6e0-41d7-9546-96cc677c926d,Female,45,3,Teacher,0,Politician,Forward caste,1
5f7df3bb-a6e0-41d7-9546-96cc677c926d,Male,29,0,Politician,0,Farmer,SC/ST/OBC,0
5f7df3bb-a6e0-41d7-9546-96cc677c926d,Female,29,3,Lawyer,1 year,Unmarried,Forward caste,0
5f7df3bb-a6e0-41d7-9546-96cc677c926d,Female,45,1,Homemaker,3 years,Farmer,SC/ST/OBC,0
5f7df3c1-4a88-a074-d81c-827315e800d9,Male,29,0,Teacher,8 years,Unmarried,SC/ST/OBC,1
5f7df3c1-4a88-a074-d81c-827315e800d9,Female,29,1,Teacher,3 years,Farmer,SC/ST/OBC,1
5f7df3c1-4a88-a074-d81c-827315e800d9,Male,45,0,Politician,8 years,Doctor,SC/ST/OBC,1
5f7df3c1-4a88-a074-d81c-827315e800d9,Female,65,3,Homemaker,0,Farmer,Forward caste,0
5f7df3c1-4a88-a074-d81c-827315e800d9,Female,65,1,Lawyer,1 year,Unmarried,Forward caste,0
5f7df3c1-4a88-a074-d81c-827315e800d9,Male,45,3,Politician,3 years,Politician,Forward caste,0
5f7df3c5-a167-3783-4970-0ebae8ccbe78,Male,65,0,Politician,1 year,Unmarried,SC/ST/OBC,1
5f7df3c5-a167-3783-4970-0ebae8ccbe78,Male,65,3,Lawyer,0,Unmarried,SC/ST/OBC,1
5f7df3c5-a167-3783-4970-0ebae8ccbe78,Female,45,1,Teacher,0,Farmer,Forward caste,1
5f7df3c5-a167-3783-4970-0ebae8ccbe78,Female,29,1,Homemaker,8 years,Politician,SC/ST/OBC,0
5f7df3c5-a167-3783-4970-0ebae8ccbe78,Female,29,0,Lawyer,3 years,Doctor,Forward caste,0
5f7df3c5-a167-3783-4970-0ebae8ccbe78,Male,45,3,Homemaker,8 years,Politician,Forward caste,0
5f7df3cd-f7b5-dd75-be5b-b05380c13d65,Male,45,1,Politician,8 years,Doctor,SC/ST/OBC,1
5f7df3cd-f7b5-dd75-be5b-b05380c13d65,Male,29,0,Politician,1 year,Unmarried,Forward caste,1
5f7df3cd-f7b5-dd75-be5b-b05380c13d65,Female,65,1,Teacher,1 year,Doctor,SC/ST/OBC,1
5f7df3cd-f7b5-dd75-be5b-b05380c13d65,Female,45,3,Lawyer,3 years,Farmer,Forward caste,0
5f7df3cd-f7b5-dd75-be5b-b05380c13d65,Female,65,0,Teacher,3 years,Politician,SC/ST/OBC,0
5f7df3cd-f7b5-dd75-be5b-b05380c13d65,Male,29,3,Homemaker,0,Politician,Forward caste,0
5f7df3d2-4b47-279d-2350-c66729db52f3,Male,65,1,Teacher,0,Farmer,Forward caste,1
5f7df3d2-4b47-279d-2350-c66729db52f3,Female,29,0,Teacher,1 year,Doctor,SC/ST/OBC,1
5f7df3d2-4b47-279d-2350-c66729db52f3,Female,45,0,Homemaker,8 years,Doctor,Forward caste,1
5f7df3d2-4b47-279d-2350-c66729db52f3,Male,65,3,Politician,3 years,Politician,SC/ST/OBC,0
5f7df3d2-4b47-279d-2350-c66729db52f3,Male,29,1,Lawyer,0,Farmer,SC/ST/OBC,0
5f7df3d2-4b47-279d-2350-c66729db52f3,Female,45,3,Politician,3 years,Unmarried,Forward caste,0
5f7df410-0e8f-f75b-843c-8bb9d6cc9310,Male,65,3,Homemaker,8 years,Politician,SC/ST/OBC,1
5f7df410-0e8f-f75b-843c-8bb9d6cc9310,Female,45,1,Teacher,3 years,Politician,Forward caste,1
5f7df410-0e8f-f75b-843c-8bb9d6cc9310,Male,29,0,Politician,0,Doctor,Forward caste,1
5f7df410-0e8f-f75b-843c-8bb9d6cc9310,Male,45,1,Politician,1 year,Farmer,SC/ST/OBC,0
5f7df410-0e8f-f75b-843c-8bb9d6cc9310,Female,29,0,Lawyer,8 years,Unmarried,SC/ST/OBC,0
5f7df410-0e8f-f75b-843c-8bb9d6cc9310,Female,65,3,Homemaker,3 years,Unmarried,Forward caste,0
5f7df43f-88e2-641c-a884-df137a4f7be7,Female,65,0,Teacher,1 year,Doctor,Forward caste,1
5f7df43f-88e2-641c-a884-df137a4f7be7,Male,45,3,Homemaker,0,Doctor,Forward caste,1
5f7df43f-88e2-641c-a884-df137a4f7be7,Male,65,1,Lawyer,8 years,Politician,SC/ST/OBC,1
5f7df43f-88e2-641c-a884-df137a4f7be7,Female,29,1,Homemaker,3 years,Politician,SC/ST/OBC,0
5f7df43f-88e2-641c-a884-df137a4f7be7,Male,45,3,Politician,8 years,Unmarried,Forward caste,0
5f7df43f-88e2-641c-a884-df137a4f7be7,Female,29,0,Teacher,1 year,Farmer,SC/ST/OBC,0
5f7df449-70fe-ab36-0903-0bd5d38b2bb3,Male,45,0,Lawyer,8 years,Unmarried,Forward caste,1
5f7df449-70fe-ab36-0903-0bd5d38b2bb3,Female,29,0,Politician,0,Doctor,SC/ST/OBC,1
5f7df449-70fe-ab36-0903-0bd5d38b2bb3,Male,29,1,Teacher,1 year,Doctor,Forward caste,1
5f7df449-70fe-ab36-0903-0bd5d38b2bb3,Male,65,3,Homemaker,3 years,Farmer,SC/ST/OBC,0
5f7df449-70fe-ab36-0903-0bd5d38b2bb3,Female,45,3,Politician,8 years,Politician,SC/ST/OBC,0
5f7df449-70fe-ab36-0903-0bd5d38b2bb3,Female,65,1,Teacher,1 year,Politician,Forward caste,0
5f7df48b-fac7-260a-b6e6-8e400e18aea3,Male,29,1,Teacher,3 years,Doctor,SC/ST/OBC,1
5f7df48b-fac7-260a-b6e6-8e400e18aea3,Female,45,3,Politician,3 years,Politician,SC/ST/OBC,1
5f7df48b-fac7-260a-b6e6-8e400e18aea3,Male,29,3,Lawyer,8 years,Farmer,Forward caste,1
5f7df48b-fac7-260a-b6e6-8e400e18aea3,Male,45,0,Politician,0,Doctor,Forward caste,0
5f7df48b-fac7-260a-b6e6-8e400e18aea3,Female,65,1,Homemaker,0,Unmarried,Forward caste,0
5f7df48b-fac7-260a-b6e6-8e400e18aea3,Female,65,0,Homemaker,1 year,Politician,SC/ST/OBC,0
5f7df498-3dd3-39c4-4e6b-5cd405b5dbee,Female,29,1,Politician,3 years,Unmarried,SC/ST/OBC,1
5f7df498-3dd3-39c4-4e6b-5cd405b5dbee,Male,65,0,Politician,1 year,Politician,SC/ST/OBC,1
5f7df498-3dd3-39c4-4e6b-5cd405b5dbee,Male,29,1,Homemaker,1 year,Farmer,Forward caste,1
5f7df498-3dd3-39c4-4e6b-5cd405b5dbee,Male,45,0,Homemaker,8 years,Unmarried,Forward caste,0
5f7df498-3dd3-39c4-4e6b-5cd405b5dbee,Female,65,3,Teacher,3 years,Doctor,Forward caste,0
5f7df498-3dd3-39c4-4e6b-5cd405b5dbee,Female,45,3,Lawyer,0,Doctor,SC/ST/OBC,0
5f7df49c-d817-5530-20f9-a7eae81d0837,Female,29,3,Lawyer,3 years,Unmarried,Forward caste,1
5f7df49c-d817-5530-20f9-a7eae81d0837,Female,65,0,Homemaker,1 year,Farmer,SC/ST/OBC,1
5f7df49c-d817-5530-20f9-a7eae81d0837,Female,45,3,Politician,0,Doctor,SC/ST/OBC,1
5f7df49c-d817-5530-20f9-a7eae81d0837,Male,65,1,Homemaker,3 years,Politician,SC/ST/OBC,0
5f7df49c-d817-5530-20f9-a7eae81d0837,Male,45,1,Lawyer,0,Doctor,Forward caste,0
5f7df49c-d817-5530-20f9-a7eae81d0837,Male,29,0,Teacher,8 years,Farmer,Forward caste,0
5f7df4c1-609d-e6c0-ff2d-3faefb5177cd,Female,29,3,Politician,3 years,Unmarried,Forward caste,1
5f7df4c1-609d-e6c0-ff2d-3faefb5177cd,Male,45,3,Lawyer,3 years,Doctor,Forward caste,1
5f7df4c1-609d-e6c0-ff2d-3faefb5177cd,Male,65,0,Teacher,8 years,Doctor,SC/ST/OBC,1
5f7df4c1-609d-e6c0-ff2d-3faefb5177cd,Female,29,0,Teacher,1 year,Politician,Forward caste,0
5f7df4c1-609d-e6c0-ff2d-3faefb5177cd,Female,65,1,Homemaker,1 year,Politician,SC/ST/OBC,0
5f7df4c1-609d-e6c0-ff2d-3faefb5177cd,Male,45,1,Homemaker,0,Farmer,SC/ST/OBC,0
5f7df4c3-c8f0-a69a-503c-b9da660da467,Male,45,3,Teacher,0,Doctor,SC/ST/OBC,1
5f7df4c3-c8f0-a69a-503c-b9da660da467,Male,29,1,Politician,8 years,Politician,SC/ST/OBC,1
5f7df4c3-c8f0-a69a-503c-b9da660da467,Female,65,1,Homemaker,3 years,Politician,Forward caste,1
5f7df4c3-c8f0-a69a-503c-b9da660da467,Female,65,3,Politician,1 year,Unmarried,SC/ST/OBC,0
5f7df4c3-c8f0-a69a-503c-b9da660da467,Male,45,0,Lawyer,3 years,Doctor,Forward caste,0
5f7df4c3-c8f0-a69a-503c-b9da660da467,Female,29,0,Teacher,1 year,Farmer,Forward caste,0
5f7df4cc-4e1a-28ea-9461-1e873a730fd2,Female,45,0,Homemaker,8 years,Politician,SC/ST/OBC,1
5f7df4cc-4e1a-28ea-9461-1e873a730fd2,Female,29,1,Lawyer,8 years,Unmarried,Forward caste,1
5f7df4cc-4e1a-28ea-9461-1e873a730fd2,Female,45,1,Teacher,0,Doctor,SC/ST/OBC,1
5f7df4cc-4e1a-28ea-9461-1e873a730fd2,Male,65,0,Politician,3 years,Farmer,SC/ST/OBC,0
5f7df4cc-4e1a-28ea-9461-1e873a730fd2,Male,29,3,Homemaker,1 year,Politician,Forward caste,0
5f7df4cc-4e1a-28ea-9461-1e873a730fd2,Male,65,3,Lawyer,3 years,Farmer,Forward caste,0
5f7df4f6-269d-63d5-de0d-5bdd22748d88,Female,29,3,Homemaker,3 years,Unmarried,SC/ST/OBC,1
5f7df4f6-269d-63d5-de0d-5bdd22748d88,Female,45,3,Homemaker,8 years,Farmer,Forward caste,1
5f7df4f6-269d-63d5-de0d-5bdd22748d88,Male,29,0,Lawyer,8 years,Unmarried,SC/ST/OBC,1
5f7df4f6-269d-63d5-de0d-5bdd22748d88,Female,65,0,Politician,1 year,Doctor,Forward caste,0
5f7df4f6-269d-63d5-de0d-5bdd22748d88,Male,65,1,Politician,0,Doctor,Forward caste,0
5f7df4f6-269d-63d5-de0d-5bdd22748d88,Male,45,1,Teacher,1 year,Politician,SC/ST/OBC,0
5f7df501-33fb-515a-aa7c-e26dea4f0226,Male,65,0,Homemaker,8 years,Doctor,Forward caste,1
5f7df501-33fb-515a-aa7c-e26dea4f0226,Female,29,3,Homemaker,8 years,Farmer,SC/ST/OBC,1
5f7df501-33fb-515a-aa7c-e26dea4f0226,Female,29,1,Teacher,0,Unmarried,SC/ST/OBC,1
5f7df501-33fb-515a-aa7c-e26dea4f0226,Male,45,0,Teacher,3 years,Politician,SC/ST/OBC,0
5f7df501-33fb-515a-aa7c-e26dea4f0226,Female,65,3,Politician,1 year,Unmarried,Forward caste,0
5f7df501-33fb-515a-aa7c-e26dea4f0226,Male,45,1,Lawyer,0,Farmer,Forward caste,0
5f7df506-b526-2256-0b05-2be7ebef7616,Female,65,1,Teacher,3 years,Farmer,SC/ST/OBC,1
5f7df506-b526-2256-0b05-2be7ebef7616,Female,29,3,Homemaker,0,Farmer,Forward caste,1
5f7df506-b526-2256-0b05-2be7ebef7616,Male,45,3,Teacher,8 years,Politician,SC/ST/OBC,1
5f7df506-b526-2256-0b05-2be7ebef7616,Male,65,1,Homemaker,8 years,Unmarried,Forward caste,0
5f7df506-b526-2256-0b05-2be7ebef7616,Female,45,0,Lawyer,0,Doctor,SC/ST/OBC,0
5f7df506-b526-2256-0b05-2be7ebef7616,Male,29,0,Politician,1 year,Doctor,Forward caste,0
5f7df51a-8264-b7a2-0536-db6aded88dec,Female,65,3,Lawyer,3 years,Politician,SC/ST/OBC,1
5f7df51a-8264-b7a2-0536-db6aded88dec,Female,65,0,Homemaker,1 year,Unmarried,SC/ST/OBC,1
5f7df51a-8264-b7a2-0536-db6aded88dec,Female,29,0,Politician,3 years,Farmer,Forward caste,1
5f7df51a-8264-b7a2-0536-db6aded88dec,Male,29,1,Teacher,8 years,Doctor,Forward caste,0
5f7df51a-8264-b7a2-0536-db6aded88dec,Male,45,3,Homemaker,0,Unmarried,Forward caste,0
5f7df51a-8264-b7a2-0536-db6aded88dec,Male,45,1,Lawyer,8 years,Doctor,SC/ST/OBC,0
5f7df52c-1693-741b-9036-1c0be0603e22,Female,29,1,Lawyer,1 year,Doctor,Forward caste,1
5f7df52c-1693-741b-9036-1c0be0603e22,Male,45,0,Teacher,0,Politician,SC/ST/OBC,1
5f7df52c-1693-741b-9036-1c0be0603e22,Female,65,3,Teacher,8 years,Unmarried,SC/ST/OBC,1
5f7df52c-1693-741b-9036-1c0be0603e22,Male,29,3,Politician,8 years,Doctor,SC/ST/OBC,0
5f7df52c-1693-741b-9036-1c0be0603e22,Female,65,0,Homemaker,3 years,Unmarried,Forward caste,0
5f7df52c-1693-741b-9036-1c0be0603e22,Male,45,1,Lawyer,1 year,Farmer,Forward caste,0
5f7df530-4ab3-3f11-8087-e178902478a0,Male,45,3,Homemaker,3 years,Doctor,Forward caste,1
5f7df530-4ab3-3f11-8087-e178902478a0,Female,29,3,Teacher,1 year,Doctor,Forward caste,1
5f7df530-4ab3-3f11-8087-e178902478a0,Female,45,0,Politician,8 years,Politician,SC/ST/OBC,1
5f7df530-4ab3-3f11-8087-e178902478a0,Male,65,1,Lawyer,0,Politician,SC/ST/OBC,0
5f7df530-4ab3-3f11-8087-e178902478a0,Female,65,1,Politician,3 years,Farmer,Forward caste,0
5f7df530-4ab3-3f11-8087-e178902478a0,Male,29,0,Homemaker,0,Unmarried,SC/ST/OBC,0
5f7df533-f914-51f3-a120-a90b559ba756,Male,65,3,Teacher,3 years,Unmarried,Forward caste,1
5f7df533-f914-51f3-a120-a90b559ba756,Male,29,0,Lawyer,8 years,Doctor,SC/ST/OBC,1
5f7df533-f914-51f3-a120-a90b559ba756,Male,65,3,Homemaker,1 year,Doctor,SC/ST/OBC,1
5f7df533-f914-51f3-a120-a90b559ba756,Female,45,1,Politician,0,Farmer,Forward caste,0
5f7df533-f914-51f3-a120-a90b559ba756,Female,29,0,Lawyer,1 year,Politician,SC/ST/OBC,0
5f7df533-f914-51f3-a120-a90b559ba756,Female,45,1,Politician,8 years,Politician,Forward caste,0
5f7df535-4826-957e-bbba-e5471fc1bd08,Male,65,3,Homemaker,0,Politician,SC/ST/OBC,1
5f7df535-4826-957e-bbba-e5471fc1bd08,Female,45,1,Teacher,8 years,Politician,SC/ST/OBC,1
5f7df535-4826-957e-bbba-e5471fc1bd08,Male,29,3,Politician,0,Farmer,Forward caste,1
5f7df535-4826-957e-bbba-e5471fc1bd08,Female,45,1,Teacher,8 years,Doctor,Forward caste,0
5f7df535-4826-957e-bbba-e5471fc1bd08,Male,65,0,Lawyer,3 years,Unmarried,Forward caste,0
5f7df535-4826-957e-bbba-e5471fc1bd08,Female,29,0,Lawyer,1 year,Doctor,SC/ST/OBC,0
5f7df539-676c-bac7-9147-61be7578ff67,Female,29,3,Teacher,1 year,Politician,SC/ST/OBC,1
5f7df539-676c-bac7-9147-61be7578ff67,Female,45,0,Homemaker,3 years,Doctor,SC/ST/OBC,1
5f7df539-676c-bac7-9147-61be7578ff67,Male,29,1,Lawyer,3 years,Unmarried,SC/ST/OBC,1
5f7df539-676c-bac7-9147-61be7578ff67,Female,65,1,Politician,8 years,Doctor,Forward caste,0
5f7df539-676c-bac7-9147-61be7578ff67,Male,45,3,Lawyer,0,Farmer,Forward caste,0
5f7df539-676c-bac7-9147-61be7578ff67,Male,65,0,Homemaker,8 years,Farmer,Forward caste,0
5f7df53d-2e24-9a31-88ae-3f9f84a6568a,Female,45,1,Homemaker,8 years,Politician,SC/ST/OBC,1
5f7df53d-2e24-9a31-88ae-3f9f84a6568a,Male,29,3,Teacher,0,Farmer,SC/ST/OBC,1
5f7df53d-2e24-9a31-88ae-3f9f84a6568a,Male,45,0,Lawyer,1 year,Doctor,Forward caste,1
5f7df53d-2e24-9a31-88ae-3f9f84a6568a,Female,65,0,Homemaker,1 year,Doctor,SC/ST/OBC,0
5f7df53d-2e24-9a31-88ae-3f9f84a6568a,Female,65,1,Teacher,8 years,Unmarried,Forward caste,0
5f7df53d-2e24-9a31-88ae-3f9f84a6568a,Male,29,3,Politician,3 years,Politician,Forward caste,0
5f7df541-d47a-fdeb-5932-ffcfb86e5c1c,Female,45,0,Politician,8 years,Farmer,SC/ST/OBC,1
5f7df541-d47a-fdeb-5932-ffcfb86e5c1c,Male,29,1,Homemaker,8 years,Politician,SC/ST/OBC,1
5f7df541-d47a-fdeb-5932-ffcfb86e5c1c,Female,29,0,Teacher,0,Doctor,Forward caste,1
5f7df541-d47a-fdeb-5932-ffcfb86e5c1c,Male,45,3,Lawyer,1 year,Politician,Forward caste,0
5f7df541-d47a-fdeb-5932-ffcfb86e5c1c,Male,65,3,Politician,0,Farmer,SC/ST/OBC,0
5f7df541-d47a-fdeb-5932-ffcfb86e5c1c,Female,65,1,Homemaker,3 years,Unmarried,Forward caste,0
5f7df54b-1c03-feba-8ec6-ea4848cb8978,Female,45,1,Teacher,8 years,Unmarried,Forward caste,1
5f7df54b-1c03-feba-8ec6-ea4848cb8978,Female,45,0,Lawyer,0,Farmer,Forward caste,1
5f7df54b-1c03-feba-8ec6-ea4848cb8978,Male,65,0,Teacher,8 years,Farmer,SC/ST/OBC,1
5f7df54b-1c03-feba-8ec6-ea4848cb8978,Female,29,1,Homemaker,0,Politician,Forward caste,0
5f7df54b-1c03-feba-8ec6-ea4848cb8978,Male,29,3,Politician,3 years,Doctor,SC/ST/OBC,0
5f7df54b-1c03-feba-8ec6-ea4848cb8978,Male,65,3,Politician,1 year,Doctor,SC/ST/OBC,0
5f7df55c-550d-73b2-1ccf-001ecffe0126,Male,65,1,Homemaker,1 year,Unmarried,SC/ST/OBC,1
5f7df55c-550d-73b2-1ccf-001ecffe0126,Female,45,3,Lawyer,8 years,Politician,Forward caste,1
5f7df55c-550d-73b2-1ccf-001ecffe0126,Male,29,3,Teacher,3 years,Doctor,Forward caste,1
5f7df55c-550d-73b2-1ccf-001ecffe0126,Male,65,0,Politician,1 year,Farmer,Forward caste,0
5f7df55c-550d-73b2-1ccf-001ecffe0126,Female,29,0,Teacher,3 years,Farmer,SC/ST/OBC,0
5f7df55c-550d-73b2-1ccf-001ecffe0126,Female,45,1,Homemaker,0,Unmarried,SC/ST/OBC,0
5f7df55e-c224-3351-2001-f45bba70bdae,Female,29,1,Lawyer,8 years,Farmer,Forward caste,1
5f7df55e-c224-3351-2001-f45bba70bdae,Male,29,3,Teacher,1 year,Unmarried,Forward caste,1
5f7df55e-c224-3351-2001-f45bba70bdae,Female,45,0,Lawyer,8 years,Politician,SC/ST/OBC,1
5f7df55e-c224-3351-2001-f45bba70bdae,Male,65,3,Politician,3 years,Farmer,Forward caste,0
5f7df55e-c224-3351-2001-f45bba70bdae,Male,65,0,Politician,0,Doctor,SC/ST/OBC,0
5f7df55e-c224-3351-2001-f45bba70bdae,Female,45,1,Homemaker,3 years,Unmarried,SC/ST/OBC,0
5f7df575-d021-8d93-94bc-75bdaebfab00,Female,45,0,Homemaker,0,Farmer,Forward caste,1
5f7df575-d021-8d93-94bc-75bdaebfab00,Male,29,0,Homemaker,8 years,Farmer,SC/ST/OBC,1
5f7df575-d021-8d93-94bc-75bdaebfab00,Female,65,3,Lawyer,3 years,Doctor,SC/ST/OBC,1
5f7df575-d021-8d93-94bc-75bdaebfab00,Female,45,3,Lawyer,3 years,Politician,Forward caste,0
5f7df575-d021-8d93-94bc-75bdaebfab00,Male,29,1,Politician,0,Politician,SC/ST/OBC,0
5f7df575-d021-8d93-94bc-75bdaebfab00,Male,65,1,Teacher,1 year,Unmarried,Forward caste,0
5f7df577-5788-5213-acde-169ba4202602,Female,45,3,Lawyer,8 years,Farmer,Forward caste,1
5f7df577-5788-5213-acde-169ba4202602,Female,29,0,Politician,1 year,Doctor,SC/ST/OBC,1
5f7df577-5788-5213-acde-169ba4202602,Male,29,3,Lawyer,3 years,Politician,Forward caste,1
5f7df577-5788-5213-acde-169ba4202602,Female,65,1,Politician,1 year,Doctor,Forward caste,0
5f7df577-5788-5213-acde-169ba4202602,Male,65,1,Homemaker,8 years,Farmer,SC/ST/OBC,0
5f7df577-5788-5213-acde-169ba4202602,Male,45,0,Teacher,0,Unmarried,SC/ST/OBC,0
5f7df579-3581-b566-c43c-b2fd72e2160d,Female,45,3,Lawyer,8 years,Doctor,Forward caste,1
5f7df579-3581-b566-c43c-b2fd72e2160d,Female,29,3,Homemaker,8 years,Politician,SC/ST/OBC,1
5f7df579-3581-b566-c43c-b2fd72e2160d,Male,65,1,Teacher,3 years,Politician,SC/ST/OBC,1
5f7df579-3581-b566-c43c-b2fd72e2160d,Male,65,1,Lawyer,0,Farmer,Forward caste,0
5f7df579-3581-b566-c43c-b2fd72e2160d,Male,45,0,Politician,1 year,Unmarried,Forward caste,0
5f7df579-3581-b566-c43c-b2fd72e2160d,Female,29,0,Teacher,1 year,Unmarried,SC/ST/OBC,0
5f7df595-c98b-2efb-a6b9-d1634b55197b,Female,65,3,Politician,8 years,Politician,SC/ST/OBC,1
5f7df595-c98b-2efb-a6b9-d1634b55197b,Male,45,0,Homemaker,0,Farmer,Forward caste,1
5f7df595-c98b-2efb-a6b9-d1634b55197b,Female,29,0,Teacher,1 year,Unmarried,Forward caste,1
5f7df595-c98b-2efb-a6b9-d1634b55197b,Male,29,3,Teacher,1 year,Doctor,SC/ST/OBC,0
5f7df595-c98b-2efb-a6b9-d1634b55197b,Male,45,1,Lawyer,3 years,Farmer,Forward caste,0
5f7df595-c98b-2efb-a6b9-d1634b55197b,Female,65,1,Homemaker,0,Unmarried,SC/ST/OBC,0
5f7df5b4-90e8-e29b-accd-c63cab150db7,Female,29,3,Lawyer,0,Farmer,SC/ST/OBC,1
5f7df5b4-90e8-e29b-accd-c63cab150db7,Female,65,3,Politician,3 years,Politician,Forward caste,1
5f7df5b4-90e8-e29b-accd-c63cab150db7,Male,45,0,Teacher,3 years,Doctor,Forward caste,1
5f7df5b4-90e8-e29b-accd-c63cab150db7,Female,29,0,Homemaker,8 years,Politician,SC/ST/OBC,0
5f7df5b4-90e8-e29b-accd-c63cab150db7,Male,45,1,Politician,0,Farmer,SC/ST/OBC,0
5f7df5b4-90e8-e29b-accd-c63cab150db7,Male,65,1,Lawyer,1 year,Unmarried,Forward caste,0
5f7df5c6-67a1-9e7f-8f3e-10c35e82614f,Female,29,0,Teacher,0,Politician,Forward caste,1
5f7df5c6-67a1-9e7f-8f3e-10c35e82614f,Female,45,3,Politician,1 year,Unmarried,SC/ST/OBC,1
5f7df5c6-67a1-9e7f-8f3e-10c35e82614f,Male,29,1,Lawyer,1 year,Politician,SC/ST/OBC,1
5f7df5c6-67a1-9e7f-8f3e-10c35e82614f,Male,65,1,Homemaker,3 years,Doctor,SC/ST/OBC,0
5f7df5c6-67a1-9e7f-8f3e-10c35e82614f,Female,45,0,Teacher,8 years,Farmer,Forward caste,0
5f7df5c6-67a1-9e7f-8f3e-10c35e82614f,Male,65,3,Homemaker,8 years,Farmer,Forward caste,0
5f7df5e9-10fc-34bf-d4a6-821d92cc486e,Female,65,0,Lawyer,0,Doctor,Forward caste,1
5f7df5e9-10fc-34bf-d4a6-821d92cc486e,Female,65,1,Homemaker,3 years,Farmer,SC/ST/OBC,1
5f7df5e9-10fc-34bf-d4a6-821d92cc486e,Male,29,3,Teacher,1 year,Politician,SC/ST/OBC,1
5f7df5e9-10fc-34bf-d4a6-821d92cc486e,Male,45,3,Teacher,0,Politician,SC/ST/OBC,0
5f7df5e9-10fc-34bf-d4a6-821d92cc486e,Male,45,0,Homemaker,8 years,Doctor,Forward caste,0
5f7df5e9-10fc-34bf-d4a6-821d92cc486e,Female,29,1,Politician,1 year,Unmarried,Forward caste,0
5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6,Male,45,1,Lawyer,0,Doctor,SC/ST/OBC,1
5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6,Female,65,3,Homemaker,8 years,Unmarried,Forward caste,1
5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6,Female,29,0,Teacher,3 years,Doctor,Forward caste,1
5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6,Male,29,3,Lawyer,8 years,Farmer,SC/ST/OBC,0
5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6,Male,45,0,Politician,1 year,Politician,SC/ST/OBC,0
5f7df5f5-ebaf-a0bb-e73d-785a79b1e5c6,Female,65,1,Homemaker,1 year,Politician,Forward caste,0
5f7df5fe-5c74-fc26-d0a9-7f822ba9c064,Female,45,1,Homemaker,0,Farmer,SC/ST/OBC,1
5f7df5fe-5c74-fc26-d0a9-7f822ba9c064,Male,65,0,Lawyer,3 years,Politician,SC/ST/OBC,1
5f7df5fe-5c74-fc26-d0a9-7f822ba9c064,Female,65,1,Politician,8 years,Unmarried,Forward caste,1
5f7df5fe-5c74-fc26-d0a9-7f822ba9c064,Female,29,0,Homemaker,0,Politician,SC/ST/OBC,0
5f7df5fe-5c74-fc26-d0a9-7f822ba9c064,Male,29,3,Teacher,1 year,Doctor,Forward caste,0
5f7df5fe-5c74-fc26-d0a9-7f822ba9c064,Male,45,3,Lawyer,1 year,Unmarried,Forward caste,0
5f7df609-3c50-dee0-aaef-ac5b71785c9d,Male,45,3,Teacher,8 years,Farmer,SC/ST/OBC,1
5f7df609-3c50-dee0-aaef-ac5b71785c9d,Male,29,1,Homemaker,8 years,Unmarried,Forward caste,1
5f7df609-3c50-dee0-aaef-ac5b71785c9d,Female,45,0,Teacher,0,Politician,Forward caste,1
5f7df609-3c50-dee0-aaef-ac5b71785c9d,Female,29,1,Politician,3 years,Doctor,SC/ST/OBC,0
5f7df609-3c50-dee0-aaef-ac5b71785c9d,Female,65,3,Lawyer,3 years,Farmer,SC/ST/OBC,0
5f7df609-3c50-dee0-aaef-ac5b71785c9d,Male,65,0,Homemaker,1 year,Unmarried,Forward caste,0
5f7df61f-7001-8cdb-172c-3893474e7143,Male,29,1,Teacher,8 years,Doctor,SC/ST/OBC,1
5f7df61f-7001-8cdb-172c-3893474e7143,Female,45,3,Politician,8 years,Unmarried,Forward caste,1
5f7df61f-7001-8cdb-172c-3893474e7143,Female,65,1,Teacher,0,Unmarried,Forward caste,1
5f7df61f-7001-8cdb-172c-3893474e7143,Female,45,3,Lawyer,1 year,Politician,SC/ST/OBC,0
